Source,Target,Type,Id,Label,Weight
com.fukid.runner.newgame1_38865600_0.apk,com.fungame.icerunner_64212600_0.apk,Directed,731,0.169456005,74.12541
com.fukid.runner.newgame1_38865600_0.apk,com.game.robotrunner_50971600_0.apk,Directed,732,0.139539003,70.10151
com.fukid.runner.newgame1_38865600_0.apk,com.andriod.game.planet_23411600_0.apk,Directed,725,0.167352915,80.0
com.fukid.runner.newgame1_38865600_0.apk,com.b10s_.runner.game_63611400_0.apk,Directed,720,0.128046036,98.34711
com.fukid.runner.newgame1_38865600_0.apk,com.vc4zz.adventure.game_78562700_0.apk,Directed,721,0.13273406,96.138214
com.fukid.runner.newgame1_38865600_0.apk,com.d6css.game.planet_02815000_0.apk,Directed,723,0.251059055,92.94258
com.fukid.runner.newgame1_38865600_0.apk,kittenrunner_1345104441470.apk,Directed,726,0.135355949,78.52349
com.fukid.runner.newgame1_38865600_0.apk,com.runner.game.ice_07305500_0.apk,Directed,727,0.126931906,78.40508
com.fukid.runner.newgame1_38865600_0.apk,com.runner.game.revenge_09892400_0.apk,Directed,730,0.239314079,78.086525
com.fukid.runner.newgame1_38865600_0.apk,com.vdooo.runner.game_83962200_0.apk,Directed,722,0.156223059,94.05384
com.andriod.game.planet_23411600_0.apk,com.fungame.icerunner_64212600_0.apk,Directed,569,0.21254611,72.595116
com.runner.game.revenge_09892400_0.apk,corpsegirlrunner_1343373073100.apk,Directed,987,0.145490885,97.31595
com.runner.game.revenge_09892400_0.apk,com.a4_ej.game.rabbit_08828900_0.apk,Directed,988,0.183507919,93.8768
com.runner.game.revenge_09892400_0.apk,com.fungame.icerunner_64212600_0.apk,Directed,989,0.13142705,91.55937
com.runner.game.revenge_09892400_0.apk,com.game.robotrunner_50971600_0.apk,Directed,990,0.179934025,86.041115
com.huaxi100.fjh2011_95236000_0.apk,com.huaxi100.hxlbs_42311500_0.apk,Directed,782,0.847943783,88.41838
com.huaxi100.fjh2011_95236000_0.apk,daily_bible_mobile.apk,Directed,781,0.955513,92.40769
com.huaxi100.fjh2011_95236000_0.apk,combizmatelasiciliawebmobile.apk,Directed,783,0.906684875,87.318985
com.huaxi100.fjh2011_95236000_0.apk,com.palmedia.andfans_56626700_0.apk,Directed,784,0.842684984,84.38594
com.huaxi100.fjh2011_95236000_0.apk,buzz_people.apk,Directed,785,1.218899012,83.9305
com.palmedia.andfans_56626700_0.apk,buzz_people.apk,Directed,951,1.205395937,93.819756
kinderlieder_karaoke_light.apk,gbedulive.apk,Directed,1831,0.915240049,71.67652
kinderlieder_karaoke_light.apk,aroundme.apk,Directed,1815,0.735498905,94.79326
kinderlieder_karaoke_light.apk,groovydo.apk,Directed,1816,0.758681059,94.41477
kinderlieder_karaoke_light.apk,jwjones.apk,Directed,1817,0.932808876,90.323524
kinderlieder_karaoke_light.apk,kebapp.apk,Directed,1824,0.842036009,78.947365
kinderlieder_karaoke_light.apk,incil.apk,Directed,1821,0.727630138,80.31165
kinderlieder_karaoke_light.apk,ligabue39s_best_lines.apk,Directed,1822,0.780684948,80.02152
kinderlieder_karaoke_light.apk,com.huaxi100.hxdsb_46698600_0.apk,Directed,1823,0.816501856,79.743904
kinderlieder_karaoke_light.apk,com.mobishift.talent3_19668000_0.apk,Directed,1826,0.817045927,78.471016
kinderlieder_karaoke_light.apk,com.huaxi100.hxlbs_42311500_0.apk,Directed,1829,0.767129898,77.122826
kinderlieder_karaoke_light.apk,daily_bible_mobile.apk,Directed,1827,0.884186029,78.195984
kinderlieder_karaoke_light.apk,com.huaxi100.fjh2011_95236000_0.apk,Directed,1825,0.891833067,78.70407
kinderlieder_karaoke_light.apk,combizmatelasiciliawebmobile.apk,Directed,1830,0.917757988,75.834175
kinderlieder_karaoke_light.apk,com.palmedia.andfans_56626700_0.apk,Directed,1832,0.889183998,71.48464
kinderlieder_karaoke_light.apk,buzz_people.apk,Directed,1833,0.910800934,71.18625
kinderlieder_karaoke_light.apk,cellbuzz.apk,Directed,1820,0.670422792,80.36915
kinderlieder_karaoke_light.apk,dashing_sport_bikes_wallpapers_dashingsporwallpapers.apk,Directed,1818,0.814610004,88.19177
kinderlieder_karaoke_light.apk,confucius_quotes.apk,Directed,1828,0.875327826,77.3193
kinderlieder_karaoke_light.apk,masjidma_mobile_netslimaticmasjidma.apk,Directed,1819,0.736540079,81.01939
info7_irratia.apk,gbedulive.apk,Directed,1684,0.864969969,72.78547
info7_irratia.apk,aroundme.apk,Directed,1664,0.693576097,95.996895
info7_irratia.apk,groovydo.apk,Directed,1665,0.983921051,95.45665
info7_irratia.apk,jwjones.apk,Directed,1667,0.702918053,91.337074
info7_irratia.apk,kebapp.apk,Directed,1676,0.679740906,80.436264
info7_irratia.apk,incil.apk,Directed,1672,0.830245018,81.776794
info7_irratia.apk,ligabue39s_best_lines.apk,Directed,1673,0.802983046,81.473366
info7_irratia.apk,com.huaxi100.hxdsb_46698600_0.apk,Directed,1674,0.770613909,81.38696
info7_irratia.apk,com.mobishift.talent3_19668000_0.apk,Directed,1677,1.036208153,80.03271
info7_irratia.apk,com.huaxi100.hxlbs_42311500_0.apk,Directed,1682,0.766432047,78.360176
info7_irratia.apk,daily_bible_mobile.apk,Directed,1680,0.773813009,79.59952
info7_irratia.apk,com.huaxi100.fjh2011_95236000_0.apk,Directed,1678,0.778482199,80.027176
info7_irratia.apk,combizmatelasiciliawebmobile.apk,Directed,1683,0.971647978,77.159386
info7_irratia.apk,com.palmedia.andfans_56626700_0.apk,Directed,1685,0.8136549,72.48653
info7_irratia.apk,buzz_people.apk,Directed,1686,0.948525906,72.144684
info7_irratia.apk,cellbuzz.apk,Directed,1679,0.760251045,79.77253
info7_irratia.apk,dashing_sport_bikes_wallpapers_dashingsporwallpapers.apk,Directed,1668,0.820677996,86.306015
info7_irratia.apk,confucius_quotes.apk,Directed,1681,0.938981056,79.08252
info7_irratia.apk,masjidma_mobile_netslimaticmasjidma.apk,Directed,1669,0.939905167,85.59399
info7_irratia.apk,hot-topics.apk,Directed,1670,0.716603041,82.345055
info7_irratia.apk,gadgets.apk,Directed,1671,0.797106028,81.89898
info7_irratia.apk,nhldailystats.apk,Directed,1675,0.670845032,81.19683
info7_irratia.apk,kinderlieder_karaoke_light.apk,Directed,1666,0.745229006,95.39848
info7_irratia.apk,ibiza_villas.apk,Directed,1663,1.065972805,98.34263
jwjones.apk,kebapp.apk,Directed,1777,1.512808084,76.71128
jwjones.apk,incil.apk,Directed,1776,0.90121007,77.76919
jwjones.apk,ligabue39s_best_lines.apk,Directed,1775,0.803216934,77.82051
jwjones.apk,com.mobishift.talent3_19668000_0.apk,Directed,1779,0.914459944,75.9827
jwjones.apk,com.huaxi100.hxlbs_42311500_0.apk,Directed,1781,0.886936903,75.32822
jwjones.apk,daily_bible_mobile.apk,Directed,1780,0.81230998,75.87984
jwjones.apk,com.huaxi100.fjh2011_95236000_0.apk,Directed,1778,0.999134064,76.52594
jwjones.apk,combizmatelasiciliawebmobile.apk,Directed,1782,1.055701971,74.070946
gadgets.apk,aroundme.apk,Directed,1462,0.668722868,84.10442
gadgets.apk,groovydo.apk,Directed,1464,0.723814964,83.68261
gadgets.apk,jwjones.apk,Directed,1466,0.998431921,80.42094
gadgets.apk,kebapp.apk,Directed,1471,0.80362606,72.023346
gadgets.apk,incil.apk,Directed,1467,0.746256113,73.23371
gadgets.apk,ligabue39s_best_lines.apk,Directed,1468,0.738455057,72.89877
gadgets.apk,com.huaxi100.hxdsb_46698600_0.apk,Directed,1469,1.104493141,72.62548
gadgets.apk,com.mobishift.talent3_19668000_0.apk,Directed,1473,0.826297998,71.76959
gadgets.apk,com.huaxi100.hxlbs_42311500_0.apk,Directed,1475,0.807963133,70.350815
gadgets.apk,daily_bible_mobile.apk,Directed,1474,0.715759039,71.340836
gadgets.apk,com.huaxi100.fjh2011_95236000_0.apk,Directed,1472,0.728766203,71.87581
gadgets.apk,cellbuzz.apk,Directed,1459,0.655215025,93.951805
gadgets.apk,dashing_sport_bikes_wallpapers_dashingsporwallpapers.apk,Directed,1461,0.799322844,89.393715
gadgets.apk,confucius_quotes.apk,Directed,1460,0.749275923,90.85564
gadgets.apk,masjidma_mobile_netslimaticmasjidma.apk,Directed,1470,0.752995968,72.46975
gadgets.apk,nhldailystats.apk,Directed,1458,0.65781188,97.20552
gadgets.apk,kinderlieder_karaoke_light.apk,Directed,1463,1.624444008,84.08586
gadgets.apk,ibiza_villas.apk,Directed,1465,0.735424042,81.128746
incil.apk,gbedulive.apk,Directed,1662,0.875769138,81.14248
incil.apk,kebapp.apk,Directed,1655,0.782958984,91.87038
incil.apk,ligabue39s_best_lines.apk,Directed,1653,1.018049002,93.71654
incil.apk,com.mobishift.talent3_19668000_0.apk,Directed,1657,0.865848064,91.00795
incil.apk,com.huaxi100.hxlbs_42311500_0.apk,Directed,1659,0.991400957,90.18197
incil.apk,daily_bible_mobile.apk,Directed,1658,0.879539013,90.695114
incil.apk,com.huaxi100.fjh2011_95236000_0.apk,Directed,1656,0.901815891,91.57499
incil.apk,combizmatelasiciliawebmobile.apk,Directed,1654,0.979506016,92.61364
incil.apk,com.palmedia.andfans_56626700_0.apk,Directed,1660,1.068087101,82.372635
incil.apk,buzz_people.apk,Directed,1661,1.873107195,81.9423
jskbjhb_1374743313117.apk,3dcrazyrunning2free_1374650932807.apk,Directed,1766,4.379514933,86.12347
jskbjhb_1374743313117.apk,fksj_1374801756674.apk,Directed,1767,3.49356389,85.66347
jskbjhb_1374743313117.apk,jxkc_1375084397736.apk,Directed,1770,3.767513037,83.971954
jskbjhb_1374743313117.apk,cjkogd_1374801753313.apk,Directed,1764,3.508975983,93.65701
jskbjhb_1374743313117.apk,fktc_1376904086777.apk,Directed,1771,3.514450073,83.76188
jskbjhb_1374743313117.apk,gxdzdzz_1375264453444.apk,Directed,1765,3.320770025,86.42818
jskbjhb_1374743313117.apk,crsc_1376644115590.apk,Directed,1769,3.026823044,84.30888
jskbjhb_1374743313117.apk,carparking_1377047694398.apk,Directed,1768,2.896342039,85.47002
fksj_1374801756674.apk,jxkc_1375084397736.apk,Directed,1412,3.125163078,89.00564
fksj_1374801756674.apk,cjkogd_1374801753313.apk,Directed,1413,2.940397978,83.14964
fktc_1376904086777.apk,3dcrazyrunning2free_1374650932807.apk,Directed,1418,3.487381935,96.42147
fktc_1376904086777.apk,fksj_1374801756674.apk,Directed,1416,3.652176857,97.17215
fktc_1376904086777.apk,jxkc_1375084397736.apk,Directed,1419,3.094519854,87.93667
fktc_1376904086777.apk,cjkogd_1374801753313.apk,Directed,1420,3.433755875,82.001045
fktc_1376904086777.apk,gxdzdzz_1375264453444.apk,Directed,1415,2.787842035,97.310165
fktc_1376904086777.apk,crsc_1376644115590.apk,Directed,1417,3.412562132,97.071304
fktc_1376904086777.apk,carparking_1377047694398.apk,Directed,1414,2.772467136,97.49623
middleeastwar_1364433907863.apk,cjkogd_1374801753313.apk,Directed,2043,2.237404108,73.474304
middleeastwar_1364433907863.apk,alien-crusher-1.0.apk,Directed,2036,1.946327209,89.71768
middleeastwar_1364433907863.apk,crazyairbattle_1370487325521.apk,Directed,2038,1.885940075,89.49186
middleeastwar_1364433907863.apk,crazy-air-battle-1.0.apk,Directed,2039,3.094969034,83.10942
middleeastwar_1364433907863.apk,crazygrandpa_1367897481300.apk,Directed,2037,2.969995022,89.61873
middleeastwar_1364433907863.apk,jskbjhb_1374743313117.apk,Directed,2041,2.93780899,78.26304
middleeastwar_1364433907863.apk,beautyrush_1370396124833.apk,Directed,2042,3.787568092,78.118324
middleeastwar_1364433907863.apk,beautifulsurf3d_1367724081419.apk,Directed,2040,2.017398119,79.51594
middleeastwar_1364433907863.apk,fkmt3d_1364897621159.apk,Directed,2034,1.847896099,99.06825
middleeastwar_1364433907863.apk,losttemple_1366686795351.apk,Directed,2033,3.26245904,99.15511
middleeastwar_1364433907863.apk,crazy-old-man-1.0.apk,Directed,2035,1.967570066,91.76471
crazyairbattle_1370487325521.apk,3dcrazyrunning2free_1374650932807.apk,Directed,1132,2.894779921,70.19187
crazyairbattle_1370487325521.apk,fksj_1374801756674.apk,Directed,1126,2.803927898,73.18025
crazyairbattle_1370487325521.apk,jxkc_1375084397736.apk,Directed,1127,2.951590061,71.97806
crazyairbattle_1370487325521.apk,cjkogd_1374801753313.apk,Directed,1124,2.700096846,79.93221
crazyairbattle_1370487325521.apk,crazy-air-battle-1.0.apk,Directed,1120,2.095076084,92.526215
crazyairbattle_1370487325521.apk,crazygrandpa_1367897481300.apk,Directed,1121,2.411908865,88.21853
crazyairbattle_1370487325521.apk,jskbjhb_1374743313117.apk,Directed,1122,2.550012827,82.03157
crazyairbattle_1370487325521.apk,beautyrush_1370396124833.apk,Directed,1123,2.547904015,80.303276
crazyairbattle_1370487325521.apk,beautifulsurf3d_1367724081419.apk,Directed,1125,2.157506943,77.73365
crazyairbattle_1370487325521.apk,fktc_1376904086777.apk,Directed,1128,2.435745001,71.46609
crazyairbattle_1370487325521.apk,gxdzdzz_1375264453444.apk,Directed,1129,2.613458872,70.60657
crazyairbattle_1370487325521.apk,crsc_1376644115590.apk,Directed,1130,3.451461077,70.473305
crazyairbattle_1370487325521.apk,carparking_1377047694398.apk,Directed,1131,2.599476099,70.31072
gxdzdzz_1375264453444.apk,3dcrazyrunning2free_1374650932807.apk,Directed,1564,3.320655108,98.89862
gxdzdzz_1375264453444.apk,fksj_1374801756674.apk,Directed,1566,2.945135117,95.18669
gxdzdzz_1375264453444.apk,jxkc_1375084397736.apk,Directed,1567,3.316910982,87.34889
gxdzdzz_1375264453444.apk,cjkogd_1374801753313.apk,Directed,1568,3.46191597,81.453636
gxdzdzz_1375264453444.apk,crsc_1376644115590.apk,Directed,1565,2.949496984,97.26243
crsc_1376644115590.apk,3dcrazyrunning2free_1374650932807.apk,Directed,1186,3.120672941,96.26743
crsc_1376644115590.apk,fksj_1374801756674.apk,Directed,1187,3.266551971,94.715576
crsc_1376644115590.apk,jxkc_1375084397736.apk,Directed,1188,3.345629931,86.95926
crsc_1376644115590.apk,cjkogd_1374801753313.apk,Directed,1189,5.940770149,81.06739
jlzbz_1369015635458.apk,bashimrand.apk,Directed,1752,1.151812792,85.59322
jlzbz_1369015635458.apk,browse-social-edition.apk,Directed,1746,1.093505859,85.75466
jlzbz_1369015635458.apk,military_ammunition_residue_calculator.apk,Directed,1753,1.131031036,85.53999
jlzbz_1369015635458.apk,brickbreakpoolacademy_1341555125734.apk,Directed,1751,1.314190149,85.62563
jlzbz_1369015635458.apk,bigwall.apk,Directed,1754,1.178158045,85.41949
jlzbz_1369015635458.apk,cambridge-pub-locator.apk,Directed,1755,1.955140114,85.32193
jlzbz_1369015635458.apk,hello_stranger.apk,Directed,1759,0.999063969,85.20225
jlzbz_1369015635458.apk,color-soduku.apk,Directed,1743,1.039910078,85.945274
jlzbz_1369015635458.apk,keep-still.apk,Directed,1744,1.19581604,85.90642
jlzbz_1369015635458.apk,handsfree_text_lite.apk,Directed,1757,0.996326923,85.22727
jlzbz_1369015635458.apk,get_the_gummy_bear.apk,Directed,1750,0.992095947,85.66272
jlzbz_1369015635458.apk,calculator-9.apk,Directed,1760,2.013220072,85.061356
jlzbz_1369015635458.apk,kurdish-prayer-times-2.1.apk,Directed,1758,1.435074806,85.2246
jlzbz_1369015635458.apk,instrument.apk,Directed,1756,1.616832018,85.31492
jlzbz_1369015635458.apk,petro-eng1.0.apk,Directed,1761,1.183264971,84.065994
jlzbz_1369015635458.apk,card-sharks.apk,Directed,1762,1.07821393,83.78676
jlzbz_1369015635458.apk,domain-eltrovas.apk,Directed,1763,1.091628075,82.71767
jlzbz_1369015635458.apk,emoticonswhatsapp_1349853175318.apk,Directed,1736,1.478751898,88.95443
jlzbz_1369015635458.apk,golf.apk,Directed,1737,1.075334072,88.87348
jlzbz_1369015635458.apk,evps.apk,Directed,1738,1.176079035,88.83243
jlzbz_1369015635458.apk,colorare_full.apk,Directed,1739,1.146620989,88.7186
jlzbz_1369015635458.apk,limpiacalvarecio_1351818316953.apk,Directed,1740,0.998185158,88.63663
jlzbz_1369015635458.apk,hitthemole_1353377599796.apk,Directed,1741,1.147310972,87.81905
jlzbz_1369015635458.apk,dontstarvehelper_1374647119477.apk,Directed,1733,1.188820124,95.119606
jlzbz_1369015635458.apk,beer-quiz-0.apk,Directed,1747,1.139770985,85.73045
jlzbz_1369015635458.apk,easyhosting.apk,Directed,1749,1.389893055,85.715904
jlzbz_1369015635458.apk,canary.apk,Directed,1742,1.011217833,85.97803
jlzbz_1369015635458.apk,empty-your-battery.apk,Directed,1748,1.005902052,85.715904
jlzbz_1369015635458.apk,liams_app.apk,Directed,1745,1.129105091,85.76118
jlzbz_1369015635458.apk,life-log-lite.apk,Directed,1734,1.010283947,94.2568
jlzbz_1369015635458.apk,nicocalc.apk,Directed,1735,1.489773989,94.1119
jlzbz_1369015635458.apk,minion-fun-1.2.apk,Directed,1732,1.127153158,99.0598
cambridge-pub-locator.apk,hello_stranger.apk,Directed,242,1.033962011,98.561844
cambridge-pub-locator.apk,handsfree_text_lite.apk,Directed,243,1.065162897,98.48975
cambridge-pub-locator.apk,kurdish-prayer-times-2.1.apk,Directed,244,1.288312912,97.916916
cambridge-pub-locator.apk,instrument.apk,Directed,245,1.165102005,97.842155
cambridge-pub-locator.apk,petro-eng1.0.apk,Directed,246,1.753103971,97.006485
cambridge-pub-locator.apk,card-sharks.apk,Directed,247,1.219579935,96.776085
cambridge-pub-locator.apk,domain-eltrovas.apk,Directed,248,1.174921036,95.32028
cambridge-pub-locator.apk,emoticonswhatsapp_1349853175318.apk,Directed,249,1.11580801,95.24422
cambridge-pub-locator.apk,golf.apk,Directed,250,1.276391029,95.21307
cambridge-pub-locator.apk,evps.apk,Directed,251,1.457962036,95.14586
cambridge-pub-locator.apk,colorare_full.apk,Directed,252,1.307793856,95.016884
cambridge-pub-locator.apk,limpiacalvarecio_1351818316953.apk,Directed,253,1.184420109,94.96914
cambridge-pub-locator.apk,hitthemole_1353377599796.apk,Directed,254,1.12994194,94.27486
cambridge-pub-locator.apk,dontstarvehelper_1374647119477.apk,Directed,255,1.091038942,81.0473
colorare_full.apk,kurdish-prayer-times-2.1.apk,Directed,533,1.292686939,94.796616
colorare_full.apk,instrument.apk,Directed,532,1.106557846,94.99303
colorare_full.apk,petro-eng1.0.apk,Directed,534,1.234496117,93.56538
colorare_full.apk,card-sharks.apk,Directed,535,1.176281929,93.22401
colorare_full.apk,domain-eltrovas.apk,Directed,536,1.193567991,91.97253
colorare_full.apk,hitthemole_1353377599796.apk,Directed,531,1.018495083,98.15319
colorare_full.apk,dontstarvehelper_1374647119477.apk,Directed,537,0.972317934,83.99251
kurdish-prayer-times-2.1.apk,petro-eng1.0.apk,Directed,1846,1.195170879,96.512985
kurdish-prayer-times-2.1.apk,card-sharks.apk,Directed,1847,1.222270966,96.090294
kurdish-prayer-times-2.1.apk,domain-eltrovas.apk,Directed,1848,1.250182867,94.90512
kurdish-prayer-times-2.1.apk,hitthemole_1353377599796.apk,Directed,1849,1.298707008,94.166855
hitthemole_1353377599796.apk,petro-eng1.0.apk,Directed,1595,1.325989008,92.90812
hitthemole_1353377599796.apk,card-sharks.apk,Directed,1596,1.324789047,92.54169
hitthemole_1353377599796.apk,domain-eltrovas.apk,Directed,1597,1.300660849,91.445755
petro-eng1.0.apk,card-sharks.apk,Directed,2184,1.13131094,95.329796
petro-eng1.0.apk,domain-eltrovas.apk,Directed,2185,1.291872025,94.92357
dontstarvehelper_1374647119477.apk,kurdish-prayer-times-2.1.apk,Directed,1240,1.351627111,81.89618
dontstarvehelper_1374647119477.apk,petro-eng1.0.apk,Directed,1241,2.252140045,81.05643
dontstarvehelper_1374647119477.apk,card-sharks.apk,Directed,1242,1.280112028,80.89058
dontstarvehelper_1374647119477.apk,domain-eltrovas.apk,Directed,1243,1.229858875,80.23183
dontstarvehelper_1374647119477.apk,hitthemole_1353377599796.apk,Directed,1239,1.108602047,84.39477
card-sharks.apk,domain-eltrovas.apk,Directed,281,1.332057953,94.13832
minion-fun-1.2.apk,bashimrand.apk,Directed,2081,1.035937071,85.121925
minion-fun-1.2.apk,browse-social-edition.apk,Directed,2075,1.242217064,85.2518
minion-fun-1.2.apk,military_ammunition_residue_calculator.apk,Directed,2083,1.241534948,85.03875
minion-fun-1.2.apk,brickbreakpoolacademy_1341555125734.apk,Directed,2082,1.22013998,85.10376
minion-fun-1.2.apk,bigwall.apk,Directed,2084,1.164916992,84.91983
minion-fun-1.2.apk,cambridge-pub-locator.apk,Directed,2085,1.142108917,84.8668
minion-fun-1.2.apk,hello_stranger.apk,Directed,2089,1.939188957,84.72626
minion-fun-1.2.apk,color-soduku.apk,Directed,2073,1.562417984,85.42205
minion-fun-1.2.apk,keep-still.apk,Directed,2074,1.03036809,85.39326
minion-fun-1.2.apk,handsfree_text_lite.apk,Directed,2087,2.007622004,84.7505
minion-fun-1.2.apk,get_the_gummy_bear.apk,Directed,2080,1.021507978,85.16151
minion-fun-1.2.apk,calculator-9.apk,Directed,2090,1.368532896,84.58524
minion-fun-1.2.apk,kurdish-prayer-times-2.1.apk,Directed,2088,1.19244194,84.72934
minion-fun-1.2.apk,instrument.apk,Directed,2086,1.155619144,84.80857
minion-fun-1.2.apk,petro-eng1.0.apk,Directed,2091,2.006661892,83.63976
minion-fun-1.2.apk,card-sharks.apk,Directed,2092,1.23231411,83.31873
minion-fun-1.2.apk,domain-eltrovas.apk,Directed,2093,1.21936512,82.24076
minion-fun-1.2.apk,emoticonswhatsapp_1349853175318.apk,Directed,2067,1.004640818,88.40096
minion-fun-1.2.apk,golf.apk,Directed,2066,0.982675076,88.406296
minion-fun-1.2.apk,evps.apk,Directed,2068,1.239980936,88.290665
minion-fun-1.2.apk,colorare_full.apk,Directed,2069,1.124620914,88.1888
minion-fun-1.2.apk,limpiacalvarecio_1351818316953.apk,Directed,2070,1.182712078,88.10724
minion-fun-1.2.apk,hitthemole_1353377599796.apk,Directed,2071,1.258573055,87.32155
minion-fun-1.2.apk,dontstarvehelper_1374647119477.apk,Directed,2065,1.227815151,94.40201
minion-fun-1.2.apk,beer-quiz-0.apk,Directed,2077,1.16514802,85.21768
minion-fun-1.2.apk,easyhosting.apk,Directed,2078,1.095457077,85.21309
minion-fun-1.2.apk,canary.apk,Directed,2072,1.495997906,85.47461
minion-fun-1.2.apk,empty-your-battery.apk,Directed,2079,1.105632067,85.2031
minion-fun-1.2.apk,liams_app.apk,Directed,2076,1.454482794,85.248116
hello_stranger.apk,kurdish-prayer-times-2.1.apk,Directed,1585,1.113111973,97.75455
hello_stranger.apk,instrument.apk,Directed,1586,1.497465849,97.73863
hello_stranger.apk,petro-eng1.0.apk,Directed,1587,1.171334982,96.81289
hello_stranger.apk,card-sharks.apk,Directed,1588,1.297390938,96.537605
hello_stranger.apk,domain-eltrovas.apk,Directed,1589,1.091878176,95.14507
hello_stranger.apk,evps.apk,Directed,1590,1.308995962,94.92197
hello_stranger.apk,colorare_full.apk,Directed,1591,1.537781954,94.86226
hello_stranger.apk,limpiacalvarecio_1351818316953.apk,Directed,1592,1.151495934,94.77907
hello_stranger.apk,hitthemole_1353377599796.apk,Directed,1593,1.241223097,94.126434
hello_stranger.apk,dontstarvehelper_1374647119477.apk,Directed,1594,1.112176895,80.80645
get_the_gummy_bear.apk,cambridge-pub-locator.apk,Directed,1488,2.241577148,98.46504
get_the_gummy_bear.apk,hello_stranger.apk,Directed,1490,1.113276958,98.37243
get_the_gummy_bear.apk,handsfree_text_lite.apk,Directed,1487,1.265255213,98.50138
get_the_gummy_bear.apk,kurdish-prayer-times-2.1.apk,Directed,1489,1.269129038,98.43657
get_the_gummy_bear.apk,instrument.apk,Directed,1491,1.244324923,98.32676
get_the_gummy_bear.apk,petro-eng1.0.apk,Directed,1492,2.02660799,96.90078
get_the_gummy_bear.apk,card-sharks.apk,Directed,1493,1.33753109,96.82149
get_the_gummy_bear.apk,domain-eltrovas.apk,Directed,1498,1.161089897,95.29657
get_the_gummy_bear.apk,emoticonswhatsapp_1349853175318.apk,Directed,1494,1.078269959,95.643005
get_the_gummy_bear.apk,golf.apk,Directed,1495,1.224215031,95.58858
get_the_gummy_bear.apk,evps.apk,Directed,1496,1.278897047,95.5093
get_the_gummy_bear.apk,colorare_full.apk,Directed,1497,2.558971167,95.413704
get_the_gummy_bear.apk,limpiacalvarecio_1351818316953.apk,Directed,1499,1.26046586,95.296455
get_the_gummy_bear.apk,hitthemole_1353377599796.apk,Directed,1500,1.054320097,94.64513
get_the_gummy_bear.apk,dontstarvehelper_1374647119477.apk,Directed,1501,1.229556084,81.30599
handsfree_text_lite.apk,hello_stranger.apk,Directed,1570,1.040472984,98.51586
handsfree_text_lite.apk,kurdish-prayer-times-2.1.apk,Directed,1571,1.162587881,97.953354
handsfree_text_lite.apk,instrument.apk,Directed,1572,1.886905909,97.9261
handsfree_text_lite.apk,petro-eng1.0.apk,Directed,1573,1.238697052,96.87868
handsfree_text_lite.apk,card-sharks.apk,Directed,1574,1.164927006,96.82447
handsfree_text_lite.apk,domain-eltrovas.apk,Directed,1575,1.29620409,95.27614
handsfree_text_lite.apk,emoticonswhatsapp_1349853175318.apk,Directed,1576,1.096596003,95.21084
handsfree_text_lite.apk,golf.apk,Directed,1577,1.025240183,95.16807
handsfree_text_lite.apk,evps.apk,Directed,1578,1.224084854,95.14755
handsfree_text_lite.apk,colorare_full.apk,Directed,1579,1.082002163,94.99476
handsfree_text_lite.apk,limpiacalvarecio_1351818316953.apk,Directed,1580,1.077511072,94.96973
handsfree_text_lite.apk,hitthemole_1353377599796.apk,Directed,1581,1.611937046,94.244934
handsfree_text_lite.apk,dontstarvehelper_1374647119477.apk,Directed,1582,1.084872007,80.99494
limpiacalvarecio_1351818316953.apk,kurdish-prayer-times-2.1.apk,Directed,1918,1.243068218,94.772835
limpiacalvarecio_1351818316953.apk,instrument.apk,Directed,1917,1.253554106,94.87627
limpiacalvarecio_1351818316953.apk,petro-eng1.0.apk,Directed,1919,1.035981894,93.42723
limpiacalvarecio_1351818316953.apk,card-sharks.apk,Directed,1920,2.274155855,93.16551
limpiacalvarecio_1351818316953.apk,domain-eltrovas.apk,Directed,1921,1.574666977,91.84776
limpiacalvarecio_1351818316953.apk,colorare_full.apk,Directed,1915,1.158535957,99.08949
limpiacalvarecio_1351818316953.apk,hitthemole_1353377599796.apk,Directed,1916,1.094266176,98.11589
limpiacalvarecio_1351818316953.apk,dontstarvehelper_1374647119477.apk,Directed,1922,1.215239048,83.88056
instrument.apk,kurdish-prayer-times-2.1.apk,Directed,1688,1.229244947,97.76934
instrument.apk,petro-eng1.0.apk,Directed,1689,1.091966867,96.543236
instrument.apk,card-sharks.apk,Directed,1690,1.153716087,96.31702
instrument.apk,domain-eltrovas.apk,Directed,1691,1.117377996,94.94298
instrument.apk,hitthemole_1353377599796.apk,Directed,1692,1.204540968,94.200066
instrument.apk,dontstarvehelper_1374647119477.apk,Directed,1693,1.071064949,81.156
evps.apk,kurdish-prayer-times-2.1.apk,Directed,1339,1.24712801,94.92568
evps.apk,instrument.apk,Directed,1338,1.354847193,95.134445
evps.apk,petro-eng1.0.apk,Directed,1340,1.170138121,93.62166
evps.apk,card-sharks.apk,Directed,1341,1.17769599,93.33637
evps.apk,domain-eltrovas.apk,Directed,1342,1.178878069,92.0352
evps.apk,colorare_full.apk,Directed,1335,1.18701005,99.363365
evps.apk,limpiacalvarecio_1351818316953.apk,Directed,1336,1.048226118,99.20778
evps.apk,hitthemole_1353377599796.apk,Directed,1337,1.022991896,98.24436
evps.apk,dontstarvehelper_1374647119477.apk,Directed,1343,1.808679104,84.039734
nhldailystats.apk,aroundme.apk,Directed,2130,0.846681118,83.46513
